"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-01-20 21:53:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1484701 的价格买入 40 个币，当前账户余额为： 104.48277762 。本次下单金额 5.938803999999999 ，本次预期买入数量 40 ，预期成交价格 0.1484701
2018-01-20 21:53:00,Huobi,18,买入,市价,5.938804,
2018-01-20 21:55:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 18 交易成功!成交均价： 0.1484701 ，挂单数量： 5.9388 ，买到数量： 39.9199
2018-01-20 21:55:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.146732 ，总持仓数量： 59.9199 ，总持币成本： 8.792145
2018-01-21 03:23:20,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1629999 的价格卖出 39.9199 个币，当前持仓总量 59.9199 动态买入点 0.1 baseSellPrice 0.146732
2018-01-21 03:23:20,Huobi,19,卖出,市价,39.9199,
2018-01-21 03:25:00,,,收益,57.972662,,
2018-01-21 03:25:00,,,信息,,,Huobi/BCH_BTC 交易对订单 19 交易成功!平均卖出价格： 0.1629999 ，平均持仓价格： 0.146732 ，卖出数量： 39.9199 ，毛收盈： 0.636399 ，累计毛收盈： 57.97266199999999
2018-01-21 03:25:00,,,信息,,,Huobi/BCH_BTC 交易对空仓至最小持币量，将指导买入价调整为 0.154866
2018-01-21 15:40:00,,,信息,,,当前基准买入价格 0.15607654999999998 上次买入价格 0.15607654999999998 动态买入点 0.03 当前持仓总量 20
2018-01-21 15:40:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1510254 的价格买入 40 个币，当前账户余额为： 105.03793808 。本次下单金额 6.041016 ，本次预期买入数量 40 ，预期成交价格 0.1510254
2018-01-21 15:40:00,Huobi,20,买入,市价,6.041016,
2018-01-21 15:42:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 20 交易成功!成交均价： 0.1510254 ，挂单数量： 6.041 ，买到数量： 39.9198
2018-01-21 15:42:00,,,信息,,,Huobi/BCH_BTC 交易对当前买入计入核算，长线持仓价格调整到： 0.149794 ，总持仓数量： 59.9198 ，总持币成本： 8.975602
2018-01-25 07:53:20,,,信息,,,当前基准买入价格 0.1510254 上次买入价格 0.1510254 动态买入点 0.038 当前持仓总量 59.9198
2018-01-25 07:53:20,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1448321 的价格买入 45.0349 个币，当前账户余额为： 98.99697651 。本次下单金额 6.52249914029 ，本次预期买入数量 45.0349 ，预期成交价格 0.1448321
