"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2017-11-15 21:04:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0088079 的价格卖出 85.76338851022398 个币，当前持仓总量 1389.9124 动态卖出点 0.16499999999999998 基准卖出价 0.0088289
2017-11-15 21:04:00,Huobi,17,卖出,市价,85.763388510224,
2017-11-15 21:08:00,,,收益,0.387899,,
2017-11-15 21:08:00,,,信息,,,Huobi/LTC_BTC 交易对订单 17 交易成功!平均卖出价格： 0.0088079 ，平均持仓价格： 0.008216 ，卖出数量： 85.7633 ，毛收盈： 0.049253 ，累计毛收盈： 0.387899
2017-11-15 21:08:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 21:08:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0088149 的价格卖出 85.83154819863681 个币，当前持仓总量 1304.1491 动态卖出点 0.15999999999999998 基准卖出价 0.0088079
2017-11-15 21:08:00,Huobi,18,卖出,市价,85.8315481986368,
2017-11-15 21:12:00,,,收益,0.43779,,
2017-11-15 21:12:00,,,信息,,,Huobi/LTC_BTC 交易对订单 18 交易成功!平均卖出价格： 0.0088149 ，平均持仓价格： 0.008216 ，卖出数量： 85.8315 ，毛收盈： 0.049891 ，累计毛收盈： 0.43779
2017-11-15 21:12:00,,,信息,,,进入了死叉，对现有获利盘持仓进行平仓。
2017-11-15 21:12:00,,,信息,,,Huobi/LTC_BTC交易对准备以大约 0.0088009 的价格卖出 85.69522882181111 个币，当前持仓总量 1218.3176 动态卖出点 0.15499999999999997 基准卖出价 0.0088149
2017-11-15 21:12:00,Huobi,19,卖出,市价,85.6952288218111,
2017-11-15 21:20:00,,,收益,0.486405,,
2017-11-15 21:20:00,,,信息,,,Huobi/LTC_BTC 交易对订单 19 交易成功!平均卖出价格： 0.0088009 ，平均持仓价格： 0.008216 ，卖出数量： 85.6952 ，毛收盈： 0.048615 ，累计毛收盈： 0.48640500000000003
