"时间", "平台", "定单ID", "日志类型", "价格", "数量", "消息"
2018-01-10 12:55:00,,,信息,,,Huobi/BCH_BTC 交易对订单 35 交易成功!平均卖出价格： 0.1799999 ，平均持仓价格： 0.162759 ，卖出数量： 30 ，毛收盈： 0.506427 ，累计毛收盈： 45.70685100000001
2018-01-11 06:29:00,,,信息,,,Huobi/BCH_BTC交易对准备以大约 0.1979999 的价格卖出 36.49565922621791 个币，当前持仓总量 130.6151 动态买入点 0.095 baseSellPrice 0.1799999
2018-01-11 06:29:00,Huobi,36,卖出,市价,36.4956592262179,
2018-01-11 06:30:00,,,收益,46.978537,,
2018-01-11 06:30:00,,,信息,,,Huobi/BCH_BTC 交易对订单 36 交易成功!平均卖出价格： 0.1979999 ，平均持仓价格： 0.162759 ，卖出数量： 36.4956 ，毛收盈： 1.271686 ，累计毛收盈： 46.97853700000001
2018-01-15 19:40:00,,,信息,,,当前基准买入价格 0.162759 上次买入价格 0 动态买入点 0.03 当前持仓总量 94.1195
2018-01-15 19:40:00,,,信息,,,Huobi/BCH_BTC交易对准备以 0.1491047 的价格买入 30 个币，当前账户余额为： 81.65970944 。本次下单金额 4.473141 ，本次预期买入数量 30 ，预期成交价格 0.1491047
2018-01-15 19:40:00,Huobi,37,买入,市价,4.473141,
2018-01-15 19:42:00,,,信息,,,Huobi/BCH_BTC 交易对买入订单 37 交易成功!成交均价： 0.1491047 ，挂单数量： 4.4731 ，买到数量： 29.9397
2018-01-15 19:42:00,,,信息,,,Huobi/BCH_BTC 交易对计划对当前成功的买入量做短线卖出挂单。
2018-01-15 19:42:00,Huobi,38,卖出,0.151192,29.9397,
2018-01-15 19:42:00,,,信息,,,Huobi/BCH_BTC 交易对将当前成功的买入量做卖出挂单成功，订单编号 38
2018-01-15 19:48:00,,,收益,47.107399,,
2018-01-15 19:48:00,,,信息,,,Huobi/BCH_BTC 交易对短线挂单 38 交易成功!卖出价格： 0.154015 ，买入价格： 0.1491047 ，卖出数量： 29.9397 ，毛收盈： 0.128862 ，累计毛收盈： 47.10739900000001
2018-01-15 19:48:00,,,信息,,,当前基准买入价格 0.162759 上次买入价格 0 动态买入点 0.030000000000000002 当前持仓总量 94.1195
